age,resign,division,home_distance,education,employee_id,score_environment,major,gender,hourly_rate,score_contribution,job_rank,role,score_job_satisfication,marriage_status,monthly_income,companies_count,underage,over_time,salary_increment_percentage,rate_performance,score_work_relationahip,working_hours,time_total_working,last_year_training_time,score_work_life_balance,time_current_company,time_current_role,time_last_promotion,time_current_manager
49,No,Health and Technology,4,2,FT1111256,1,Computer Science,Male,85,2,5,Manager,3,Married,18711,2,No,No,13,3,3,40,23,2,4,1,0,0,0
36,No,Health and Technology,3,3,FT1111257,3,Technical Degree,Male,46,3,1,Research Scientist,2,Married,3692,1,No,No,12,3,3,40,12,2,2,11,10,0,7
48,No,Health and Technology,2,2,FT1011258,4,Technical Degree,Male,76,4,1,Laboratory Technician,2,Single,2559,5,No,No,11,3,3,40,7,4,2,1,0,0,0
27,No,Health and Technology,4,2,FT1011259,1,Life Sciences,Male,76,3,1,Research Scientist,3,Divorced,2517,1,No,No,11,3,2,40,5,2,3,5,3,0,3
29,No,Health and Technology,7,3,FT1011260,3,Life Sciences,Male,82,3,2,Healthcare Representative,4,Divorced,6623,1,No,Yes,11,3,2,40,6,2,3,6,0,1,0
48,No,Health and Technology,1,3,FT1311263,4,Life Sciences,Male,76,2,5,Research Director,4,Single,18265,6,No,No,12,3,3,40,25,3,4,1,0,0,0
29,No,Health and Technology,1,3,FT1111264,4,Life Sciences,Female,87,2,4,Research Director,4,Divorced,16124,3,No,No,14,3,2,40,9,2,2,7,7,1,7
34,No,Health and Technology,20,3,FT1011265,3,Technical Degree,Female,89,4,1,Research Scientist,3,Married,2585,0,No,No,17,3,4,40,2,5,2,1,0,0,0
44,No,Marketing,5,3,FT1211267,2,Marketing,Male,88,3,5,Manager,2,Married,18213,7,No,No,11,3,3,40,26,5,3,22,9,3,10
33,No,Marketing,10,5,FT1011268,4,Marketing,Male,82,4,3,Sales Executive,3,Divorced,8380,0,No,Yes,14,3,4,40,10,3,3,9,8,0,8
19,No,Health and Technology,25,3,FT1111269,2,Life Sciences,Female,57,4,1,Research Scientist,4,Single,2994,1,No,Yes,12,3,4,40,1,2,3,1,0,0,1
23,No,Health and Technology,1,2,FT1011270,4,Life Sciences,Male,47,3,1,Research Scientist,3,Married,1223,1,No,No,22,4,4,40,1,2,3,1,0,0,1
25,Yes,Marketing,24,1,FT1011273,3,Life Sciences,Male,73,1,1,Sales Representative,4,Single,1118,1,No,Yes,14,3,4,40,1,4,3,1,0,1,0
26,No,Health and Technology,4,2,FT1211275,3,Life Sciences,Male,53,3,1,Research Scientist,4,Single,2875,1,No,Yes,20,4,2,40,8,2,2,8,5,2,2
45,Yes,Marketing,2,3,FT1311277,1,Marketing,Female,94,1,5,Manager,2,Single,18824,2,No,Yes,16,3,1,40,26,2,3,24,10,1,11
55,No,Health and Technology,8,1,FT1011278,4,Computer Science,Male,37,2,4,Healthcare Representative,2,Divorced,13577,1,No,Yes,15,3,4,40,34,3,3,33,9,15,0
21,Yes,Health and Technology,10,2,FT1111279,1,Life Sciences,Female,45,2,1,Laboratory Technician,3,Single,2625,1,No,No,20,4,3,40,2,2,1,2,2,2,2
46,No,Marketing,4,2,FT1011280,4,Marketing,Female,33,2,5,Manager,2,Married,18789,2,No,No,14,3,3,40,26,2,3,11,4,0,8
34,No,Marketing,2,3,FT1211281,3,Marketing,Female,86,3,2,Sales Executive,1,Single,4538,0,No,Yes,12,3,4,40,4,3,3,3,2,0,2
51,No,Marketing,9,3,FT1411282,4,Life Sciences,Male,83,3,5,Manager,2,Divorced,19847,4,No,Yes,24,4,1,40,31,5,2,29,10,11,10
59,No,Health and Technology,18,4,FT1011283,4,Computer Science,Male,67,3,3,Manufacturing Director,4,Single,10512,6,No,No,12,3,4,40,25,6,2,9,7,5,4
34,No,Health and Technology,19,3,FT1111285,3,Computer Science,Female,46,3,2,Laboratory Technician,2,Divorced,4444,4,No,No,13,3,3,40,15,2,4,11,8,5,10
28,No,Health and Technology,1,4,FT1211286,4,Computer Science,Male,44,3,1,Laboratory Technician,3,Single,2154,0,No,Yes,11,3,3,40,5,2,2,4,2,0,2
44,No,Health and Technology,4,2,FT1211288,3,Life Sciences,Male,92,4,5,Manager,1,Divorced,19190,1,No,No,14,3,4,40,26,4,2,25,9,14,13
34,No,Human Resource,11,3,FT1011289,3,Life Sciences,Male,56,2,2,Human Resources,2,Married,4490,4,No,No,11,3,4,40,14,5,4,10,9,1,8
35,No,Health and Technology,6,1,FT1011291,3,Life Sciences,Male,66,3,1,Research Scientist,3,Married,3506,0,No,Yes,14,3,4,40,4,3,3,3,2,2,2
42,No,Health and Technology,7,4,FT1311292,2,Computer Science,Female,78,4,2,Research Scientist,2,Married,2372,6,No,Yes,16,3,4,40,18,2,3,1,0,0,0
43,No,Marketing,4,4,FT1111293,4,Marketing,Female,56,2,3,Sales Executive,4,Single,10231,3,No,No,14,3,4,40,23,3,4,21,7,15,17
36,No,Health and Technology,2,4,FT1011294,3,Life Sciences,Female,53,3,2,Manufacturing Director,2,Single,5410,9,No,Yes,11,3,4,40,18,2,3,16,14,5,12
44,Yes,Health and Technology,15,3,FT1011295,1,Computer Science,Female,73,3,3,Healthcare Representative,4,Married,7978,1,No,No,11,3,4,40,10,2,3,10,7,0,5
28,No,Health and Technology,2,3,FT1211296,4,Life Sciences,Male,52,2,1,Laboratory Technician,4,Married,3867,1,No,Yes,12,3,2,40,2,2,3,2,2,2,2
51,No,Health and Technology,6,2,FT1211297,2,Computer Science,Female,40,2,1,Laboratory Technician,3,Single,2838,0,No,No,14,3,2,40,8,6,2,7,0,7,7
30,No,Health and Technology,9,2,FT1211298,3,Computer Science,Female,72,3,2,Manufacturing Director,3,Single,4695,7,No,Yes,18,3,3,40,10,3,3,8,4,1,7
29,Yes,Health and Technology,7,3,FT1111299,2,Technical Degree,Female,39,3,1,Laboratory Technician,3,Divorced,3339,3,No,Yes,13,3,1,40,10,2,3,7,7,7,7
28,No,Health and Technology,1,3,FT1111301,4,Technical Degree,Male,84,3,1,Research Scientist,1,Single,2080,2,No,No,11,3,2,40,5,2,2,3,2,1,2
25,No,Health and Technology,1,3,FT1211303,4,Computer Science,Female,40,3,1,Research Scientist,2,Single,2096,1,No,No,18,3,4,40,2,3,2,2,2,2,1
32,No,Marketing,8,3,FT1011304,3,Computer Science,Male,56,4,2,Sales Executive,4,Married,6209,1,No,No,15,3,3,40,10,4,4,10,7,0,8
45,No,Health and Technology,25,3,FT1111306,2,Computer Science,Female,83,3,5,Manager,2,Single,18061,3,No,No,22,4,3,40,22,4,3,0,0,0,0
39,No,Health and Technology,13,4,FT1011307,3,Computer Science,Female,94,2,4,Manager,2,Divorced,17123,6,No,Yes,13,3,4,40,21,4,3,19,9,15,2
58,No,Health and Technology,23,4,FT1111308,1,Life Sciences,Male,88,3,1,Research Scientist,3,Divorced,2372,1,No,No,12,3,4,40,2,3,3,2,2,2,2
32,Yes,Health and Technology,7,2,FT1211309,4,Life Sciences,Male,79,3,2,Laboratory Technician,3,Married,4883,1,No,No,18,3,1,40,10,3,3,10,4,1,1
39,Yes,Health and Technology,23,3,FT1311310,3,Computer Science,Male,93,3,1,Research Scientist,1,Single,3904,0,No,No,13,3,1,40,6,2,3,5,2,0,3
30,No,Health and Technology,6,3,FT1111311,1,Technical Degree,Female,48,2,2,Laboratory Technician,4,Married,4627,0,No,No,12,3,1,40,10,6,3,9,2,6,7
36,No,Health and Technology,10,4,FT1211312,4,Technical Degree,Female,63,3,3,Healthcare Representative,3,Married,7094,3,No,No,12,3,1,40,10,0,3,7,7,1,7
46,No,Human Resource,1,2,FT1011314,4,Life Sciences,Female,44,3,1,Human Resources,1,Single,3423,6,No,No,12,3,3,40,10,3,4,7,6,5,7
28,No,Health and Technology,1,3,FT1011315,3,Life Sciences,Female,55,1,2,Laboratory Technician,4,Married,6674,0,No,No,11,3,1,40,10,6,3,9,8,7,5
50,No,Health and Technology,28,3,FT1311317,4,Life Sciences,Female,43,3,4,Research Director,1,Married,16880,4,No,Yes,11,3,2,40,25,2,3,3,2,1,2
40,Yes,Marketing,25,4,FT1111318,4,Marketing,Male,57,2,3,Sales Executive,2,Single,9094,2,No,Yes,12,3,3,40,9,2,3,5,4,1,0
52,Yes,Marketing,5,3,FT1111319,2,Life Sciences,Male,64,3,3,Sales Executive,2,Single,8446,9,No,Yes,19,3,3,40,10,2,2,8,7,7,7
30,No,Health and Technology,17,4,FT1211321,2,Computer Science,Female,95,3,3,Manager,1,Married,11916,1,No,Yes,23,4,4,40,9,2,3,9,1,0,8
39,No,Health and Technology,18,2,FT1211322,1,Life Sciences,Male,32,3,2,Manufacturing Director,3,Single,4534,0,No,No,11,3,1,40,9,6,3,8,7,1,7
31,No,Marketing,2,4,FT1211324,4,Life Sciences,Female,57,3,3,Sales Executive,3,Divorced,9852,1,No,Yes,19,3,1,40,10,5,2,10,8,9,6
41,No,Marketing,10,2,FT1111329,3,Computer Science,Male,40,1,2,Sales Executive,2,Single,6151,1,No,No,13,3,1,40,19,4,3,19,2,11,9
31,Yes,Marketing,1,3,FT1211331,4,Life Sciences,Female,54,3,1,Sales Representative,2,Single,2302,1,No,Yes,11,3,1,40,3,2,4,3,2,2,2
44,Yes,Health and Technology,3,3,FT1011333,1,Life Sciences,Male,89,3,1,Laboratory Technician,1,Married,2362,4,No,No,12,3,3,40,10,4,4,3,2,1,2
42,No,Health and Technology,2,1,FT1211334,3,Life Sciences,Male,37,3,4,Manager,3,Married,17861,0,No,Yes,13,3,4,40,21,3,2,20,8,2,10
55,No,Health and Technology,2,2,FT1411336,4,Computer Science,Female,58,1,5,Manager,3,Married,19187,4,No,No,14,3,4,40,23,5,3,19,9,9,11
56,No,Human Resource,8,4,FT1311338,4,Life Sciences,Male,99,3,5,Manager,2,Single,19717,6,No,No,14,3,1,40,36,4,3,7,3,7,7
40,No,Health and Technology,16,2,FT1111340,3,Life Sciences,Male,74,3,1,Research Scientist,3,Divorced,3544,9,No,No,16,3,2,40,6,0,3,4,2,0,0
34,No,Health and Technology,9,3,FT1311344,4,Life Sciences,Male,86,3,3,Healthcare Representative,4,Divorced,8500,0,No,No,11,3,4,40,10,0,2,9,7,1,6
40,No,Health and Technology,2,3,FT1311346,3,Life Sciences,Male,98,3,2,Research Scientist,4,Single,4661,1,No,No,13,3,3,40,9,4,3,9,8,8,8
41,No,Marketing,1,3,FT1111349,3,Marketing,Female,66,3,2,Sales Executive,1,Divorced,4103,0,No,No,17,3,4,40,10,2,3,9,3,1,7
35,No,Health and Technology,4,4,FT1111350,3,Life Sciences,Male,87,3,2,Research Scientist,3,Single,4249,1,No,Yes,11,3,2,40,9,3,3,9,6,1,1
51,No,Human Resource,5,3,FT1311352,3,Life Sciences,Male,84,3,4,Manager,2,Divorced,14026,1,No,Yes,11,3,2,40,33,2,3,33,9,0,10
38,No,Marketing,2,2,FT1211355,2,Life Sciences,Female,31,3,2,Sales Executive,1,Divorced,6893,3,No,No,15,3,4,40,11,3,3,7,7,1,7
34,No,Marketing,15,2,FT1111356,3,Computer Science,Female,66,3,2,Sales Executive,1,Single,6125,1,No,No,12,3,4,40,10,6,4,10,8,9,6
25,No,Health and Technology,19,1,FT1111358,4,Computer Science,Male,67,3,1,Laboratory Technician,4,Married,3669,3,No,No,11,3,3,40,7,6,2,3,2,1,2
58,Yes,Health and Technology,7,4,FT1011360,3,Computer Science,Female,53,2,3,Manufacturing Director,1,Married,10008,7,No,Yes,14,3,4,40,31,0,2,10,9,5,9
40,No,Health and Technology,1,4,FT1111361,2,Life Sciences,Male,88,3,1,Laboratory Technician,2,Married,2387,3,No,No,22,4,3,40,7,3,3,4,2,0,3
36,No,Marketing,7,3,FT1111362,1,Marketing,Female,83,4,2,Sales Executive,1,Married,4639,2,No,No,16,3,4,40,17,2,2,15,7,6,13
48,No,Health and Technology,4,3,FT1411363,4,Life Sciences,Male,54,3,3,Manufacturing Director,4,Single,7898,1,No,No,11,3,3,40,11,2,3,10,9,0,8
27,No,Marketing,11,3,FT1111364,3,Computer Science,Female,98,4,1,Sales Representative,4,Married,2534,8,No,No,14,3,2,40,5,4,3,1,0,0,0
51,No,Health and Technology,11,2,FT1411367,4,Technical Degree,Female,82,2,4,Manufacturing Director,2,Single,13142,3,No,No,16,3,2,40,29,1,2,5,2,0,3
18,No,Health and Technology,1,3,FT1111368,4,Life Sciences,Female,97,3,1,Laboratory Technician,4,Single,1611,1,No,No,15,3,3,40,0,5,4,0,0,0,0
35,No,Health and Technology,1,3,FT1111369,4,Computer Science,Female,60,2,2,Laboratory Technician,4,Married,5363,0,No,No,12,3,2,40,10,0,3,9,7,0,0
27,No,Marketing,2,1,FT1011371,4,Life Sciences,Male,43,1,2,Sales Executive,4,Single,5071,3,No,No,20,4,2,40,8,3,3,6,2,0,0
55,Yes,Marketing,13,4,FT1511372,1,Marketing,Male,85,4,4,Sales Executive,3,Single,13695,6,No,Yes,17,3,3,40,24,2,2,19,7,3,8
56,No,Health and Technology,23,3,FT1311373,4,Life Sciences,Male,68,3,4,Manufacturing Director,2,Married,13402,4,No,Yes,12,3,1,40,33,0,3,19,16,15,9
34,No,Health and Technology,26,1,FT1211374,1,Technical Degree,Female,92,2,1,Research Scientist,3,Divorced,2029,1,No,No,20,4,3,40,5,2,3,5,4,0,0
40,No,Health and Technology,2,1,FT1311375,2,Computer Science,Female,89,4,2,Healthcare Representative,3,Divorced,6377,5,No,No,20,4,2,40,15,0,3,12,11,11,8
34,No,Health and Technology,29,3,FT1211377,2,Computer Science,Male,86,3,2,Laboratory Technician,3,Married,5429,4,No,No,13,3,1,40,10,1,3,8,7,7,7
31,Yes,Marketing,2,3,FT1211379,3,Life Sciences,Female,90,2,1,Sales Representative,4,Single,2785,7,No,No,14,3,3,40,3,3,4,1,0,0,0
35,Yes,Marketing,18,4,FT1211380,4,Marketing,Female,67,3,2,Sales Executive,3,Married,4614,0,No,Yes,18,3,3,40,5,0,2,4,2,3,2
38,No,Health and Technology,7,3,FT1111382,4,Life Sciences,Male,57,4,1,Research Scientist,3,Divorced,2610,1,No,No,11,3,4,40,4,2,3,4,2,0,3
34,No,Health and Technology,2,4,FT1011383,3,Technical Degree,Female,98,3,2,Healthcare Representative,4,Single,6687,1,No,No,11,3,4,40,14,2,4,14,11,4,11
28,No,Marketing,26,3,FT1111387,3,Life Sciences,Male,48,2,2,Sales Executive,1,Married,4724,1,No,No,11,3,3,40,5,0,3,5,3,0,4
31,Yes,Health and Technology,22,4,FT1211389,4,Computer Science,Male,98,3,2,Manufacturing Director,3,Married,6179,1,No,Yes,15,3,4,40,10,3,2,10,2,6,7
39,No,Marketing,21,4,FT1311390,1,Life Sciences,Male,44,2,2,Sales Executive,4,Married,6120,3,No,Yes,12,3,4,40,8,2,4,5,4,1,4
51,No,Marketing,2,3,FT1311391,2,Marketing,Male,52,3,3,Sales Executive,2,Married,10596,2,No,No,11,3,2,40,14,5,3,4,2,3,2
41,No,Health and Technology,22,3,FT1411392,4,Life Sciences,Female,75,3,2,Research Scientist,4,Divorced,5467,3,No,Yes,14,3,1,40,12,4,2,6,2,3,3
37,No,Health and Technology,4,1,FT1011394,3,Life Sciences,Male,54,3,1,Research Scientist,3,Married,2996,7,No,Yes,15,3,4,40,8,2,3,6,4,1,3
33,No,Marketing,5,1,FT1011395,2,Life Sciences,Male,61,3,2,Sales Executive,4,Married,9998,6,No,No,13,3,1,40,8,2,4,5,4,1,2
32,No,Marketing,2,1,FT1111396,3,Marketing,Male,36,3,2,Sales Executive,2,Married,4078,0,No,Yes,13,3,1,40,4,3,2,3,2,1,2
39,No,Health and Technology,25,2,FT1311397,3,Life Sciences,Male,71,3,3,Healthcare Representative,3,Married,10920,3,No,No,21,4,2,40,13,2,3,6,4,0,5
25,No,Marketing,18,1,FT1111399,1,Life Sciences,Male,93,4,2,Sales Executive,3,Married,6232,2,No,No,11,3,2,40,6,3,2,3,2,1,2
52,No,Health and Technology,28,2,FT1311401,4,Computer Science,Female,59,4,4,Manufacturing Director,3,Married,13247,2,No,Yes,11,3,2,40,24,3,2,5,3,0,2
43,No,Health and Technology,6,3,FT1211402,1,Computer Science,Female,73,2,2,Research Scientist,3,Single,4081,1,No,Yes,14,3,1,40,20,3,1,20,7,1,8
27,No,Marketing,10,3,FT1011403,4,Marketing,Female,98,2,2,Sales Executive,4,Married,5769,1,No,Yes,11,3,4,40,6,3,3,6,2,4,4
27,Yes,Health and Technology,17,4,FT1211405,4,Life Sciences,Female,51,3,1,Research Scientist,3,Single,2394,1,No,Yes,13,3,4,40,8,2,3,8,2,7,7
26,No,Health and Technology,2,1,FT1111407,1,Computer Science,Male,36,2,1,Research Scientist,4,Single,3904,0,No,No,12,3,4,40,5,2,3,4,3,1,1
42,No,Human Resource,10,3,FT1211408,3,Human Resources,Female,31,3,4,Manager,1,Married,16799,0,No,No,14,3,3,40,21,5,3,20,7,0,9
52,No,Health and Technology,8,4,FT1111409,3,Other,Female,54,3,1,Laboratory Technician,1,Married,2950,9,No,No,13,3,3,40,12,2,1,5,4,0,4
37,No,Health and Technology,11,3,FT1211411,1,Computer Science,Female,94,3,1,Laboratory Technician,3,Single,3629,4,No,No,18,3,1,40,8,6,3,3,2,0,2
35,No,Health and Technology,18,2,FT1311412,3,Life Sciences,Male,60,3,3,Manufacturing Director,4,Single,9362,2,No,No,11,3,3,40,10,2,3,2,2,2,2
25,No,Health and Technology,1,3,FT1111415,1,Technical Degree,Male,81,3,1,Laboratory Technician,4,Married,3229,4,No,No,11,3,2,40,7,2,2,3,2,0,2
26,No,Health and Technology,7,3,FT1111417,3,Other,Male,100,4,1,Laboratory Technician,1,Single,3578,0,No,No,12,3,4,40,8,2,3,7,7,0,7
29,No,Human Resource,17,3,FT1211419,2,Other,Male,51,2,3,Human Resources,1,Single,7988,1,No,No,13,3,1,40,10,3,2,10,9,0,9
49,Yes,Health and Technology,28,2,FT1111420,1,Life Sciences,Male,97,2,2,Laboratory Technician,1,Single,4284,3,No,No,20,4,1,40,20,2,3,4,3,1,3
29,Yes,Health and Technology,14,1,FT1111421,3,Other,Female,84,3,3,Healthcare Representative,4,Single,7553,0,No,Yes,12,3,1,40,9,1,3,8,7,7,7
54,No,Health and Technology,1,3,FT1511422,4,Computer Science,Female,54,3,4,Research Director,4,Single,17328,6,No,No,19,3,4,40,29,3,2,20,7,12,7
58,No,Health and Technology,1,3,FT1311423,4,Computer Science,Female,76,3,5,Research Director,1,Married,19701,3,No,Yes,21,4,3,40,32,3,3,9,8,1,5
55,No,Health and Technology,1,4,FT1411424,2,Computer Science,Male,81,4,4,Research Director,4,Divorced,14732,2,No,No,13,3,4,40,31,4,4,7,7,0,0
36,No,Marketing,3,4,FT1311425,1,Marketing,Female,99,3,2,Sales Executive,2,Single,9278,3,No,Yes,16,3,4,40,15,3,3,5,4,0,1
31,Yes,Marketing,1,4,FT1211427,2,Life Sciences,Female,50,1,1,Sales Representative,3,Single,1359,1,No,No,12,3,2,40,1,3,3,1,0,0,0
30,No,Marketing,7,4,FT1111428,4,Marketing,Female,73,3,2,Sales Executive,1,Divorced,4779,7,No,No,14,3,2,40,8,3,3,3,2,0,2
31,No,Health and Technology,8,5,FT1111430,1,Life Sciences,Female,93,3,4,Research Director,2,Single,16422,3,No,No,11,3,3,40,9,3,4,3,2,1,0
34,No,Health and Technology,1,4,FT1111431,4,Other,Male,91,3,1,Research Scientist,1,Divorced,2996,5,No,No,14,3,3,40,10,2,3,4,3,1,3
31,Yes,Health and Technology,8,3,FT1211433,1,Life Sciences,Female,34,2,1,Research Scientist,2,Single,1261,1,No,No,12,3,3,40,1,3,4,1,0,0,0
27,No,Health and Technology,11,1,FT1111434,2,Life Sciences,Male,91,3,1,Laboratory Technician,1,Married,2099,0,No,No,14,3,2,40,6,3,4,5,0,1,4
36,No,Health and Technology,4,4,FT1211435,1,Life Sciences,Male,37,2,2,Laboratory Technician,4,Single,5810,1,No,No,16,3,3,40,10,2,2,10,4,1,8
36,No,Marketing,16,4,FT1211436,3,Marketing,Female,98,2,2,Sales Executive,1,Married,5647,4,No,No,13,3,1,40,11,3,2,3,2,0,2
47,No,Health and Technology,1,3,FT1211438,1,Technical Degree,Male,74,3,1,Research Scientist,4,Married,3420,7,No,No,12,3,3,40,17,2,2,6,5,1,2
25,Yes,Marketing,9,2,FT1111439,1,Life Sciences,Male,68,2,1,Sales Representative,1,Married,4400,3,No,No,12,3,1,40,6,2,3,3,2,2,2
37,No,Health and Technology,5,2,FT1011440,3,Technical Degree,Male,84,4,1,Laboratory Technician,3,Single,3500,0,No,No,14,3,1,40,7,2,1,6,5,1,3
56,No,Health and Technology,1,2,FT1411441,1,Life Sciences,Female,90,3,1,Research Scientist,1,Married,2066,2,No,No,22,4,4,40,5,3,4,3,2,1,0
47,No,Health and Technology,2,4,FT1111443,1,Computer Science,Female,82,3,4,Research Director,3,Married,17169,3,No,No,19,3,2,40,26,2,4,20,17,5,6
24,No,Marketing,4,1,FT1011445,4,Computer Science,Female,42,3,2,Sales Executive,3,Married,4162,1,No,Yes,12,3,3,40,5,3,3,5,4,0,3
32,No,Marketing,7,5,FT1311446,4,Marketing,Male,97,3,2,Sales Executive,4,Married,9204,4,No,No,12,3,3,40,7,3,2,4,3,0,3
34,No,Health and Technology,1,3,FT1211447,4,Life Sciences,Female,86,2,1,Laboratory Technician,2,Married,3294,5,No,No,17,3,1,40,7,2,2,5,4,0,2
41,No,Health and Technology,5,5,FT1311448,2,Computer Science,Male,90,4,1,Research Scientist,3,Married,2127,2,No,Yes,12,3,1,40,7,5,2,4,2,0,3
40,No,Health and Technology,9,4,FT1111449,3,Other,Male,81,3,2,Laboratory Technician,3,Divorced,3975,3,No,No,11,3,3,40,11,2,4,8,7,0,7
31,No,Marketing,8,2,FT1211453,1,Life Sciences,Male,31,3,3,Sales Executive,4,Divorced,10793,1,No,No,18,3,1,40,13,5,3,13,7,9,9
46,Yes,Marketing,9,3,FT1411457,1,Marketing,Male,52,3,3,Sales Executive,4,Divorced,10096,4,No,No,11,3,1,40,28,1,4,7,7,4,3
39,Yes,Health and Technology,2,3,FT1211458,1,Life Sciences,Female,54,2,1,Laboratory Technician,1,Single,3646,2,No,Yes,23,4,2,40,11,2,4,1,0,0,0
31,Yes,Health and Technology,1,5,FT1011459,3,Life Sciences,Female,100,4,3,Manufacturing Director,2,Single,7446,1,No,No,11,3,1,40,10,2,3,10,8,4,7
45,No,Health and Technology,20,3,FT1111460,2,Computer Science,Male,95,1,3,Healthcare Representative,1,Divorced,10851,2,No,Yes,18,3,2,40,24,2,3,7,7,0,7
31,No,Human Resource,8,2,FT1211461,4,Computer Science,Female,96,4,1,Human Resources,2,Single,2109,9,No,No,18,3,4,40,8,3,3,3,2,0,2
31,Yes,Health and Technology,2,3,FT1211464,2,Life Sciences,Male,94,3,1,Laboratory Technician,4,Married,3722,6,No,Yes,13,3,3,40,7,2,1,2,2,2,2
45,No,Health and Technology,29,3,FT1211465,2,Technical Degree,Male,55,3,3,Manufacturing Director,4,Married,9380,4,No,Yes,18,3,4,40,10,4,4,3,1,1,2
48,No,Marketing,7,3,FT1311466,3,Marketing,Male,96,3,2,Sales Executive,1,Divorced,5486,4,No,No,11,3,1,40,15,3,3,2,2,2,2
34,Yes,Human Resource,9,4,FT1011467,1,Technical Degree,Female,52,3,1,Human Resources,3,Married,2742,1,No,No,15,3,4,40,2,0,3,2,2,2,2
40,No,Health and Technology,8,1,FT1111468,4,Computer Science,Male,55,2,3,Research Director,2,Divorced,13757,2,No,No,11,3,3,40,16,5,3,9,8,4,8
28,No,Marketing,5,3,FT1211469,4,Computer Science,Male,84,3,2,Sales Executive,1,Single,8463,0,No,No,18,3,4,40,6,4,3,5,4,1,3
44,No,Health and Technology,5,3,FT1211471,3,Life Sciences,Male,90,2,1,Laboratory Technician,3,Single,3162,3,No,No,14,3,4,40,7,5,3,5,2,0,3
53,No,Health and Technology,2,3,FT1111472,4,Computer Science,Male,39,4,4,Research Director,2,Single,16598,4,No,No,12,3,2,40,35,2,2,9,8,8,8
49,No,Health and Technology,5,4,FT1211473,1,Technical Degree,Male,96,3,2,Healthcare Representative,3,Married,6651,2,No,No,14,3,2,40,20,0,2,3,2,1,2
40,No,Health and Technology,2,3,FT1311474,3,Computer Science,Male,68,3,1,Research Scientist,3,Divorced,2345,2,No,No,14,3,3,40,8,3,4,3,1,1,2
44,No,Health and Technology,20,3,FT1011475,4,Life Sciences,Male,49,3,1,Research Scientist,2,Single,3420,1,No,No,13,3,3,40,6,3,2,5,2,1,3
33,No,Marketing,7,3,FT1011477,4,Computer Science,Male,54,3,2,Sales Executive,1,Married,4373,0,No,No,14,3,1,40,5,2,3,4,3,0,3
34,No,Marketing,3,3,FT1111478,4,Other,Male,81,1,2,Sales Executive,1,Single,4759,3,No,No,18,3,4,40,15,2,3,13,9,3,12
30,No,Marketing,16,1,FT1111479,4,Life Sciences,Male,96,3,2,Sales Executive,3,Married,5301,8,No,No,15,3,3,40,4,2,2,2,1,2,2
42,No,Health and Technology,9,2,FT1311480,1,Computer Science,Female,74,3,1,Laboratory Technician,4,Single,3673,1,No,No,13,3,3,40,12,3,3,12,9,5,8
44,No,Marketing,1,5,FT1211481,1,Marketing,Female,79,3,2,Sales Executive,3,Married,4768,7,No,No,12,3,3,40,11,4,2,1,0,0,0
30,No,Health and Technology,7,3,FT1111482,3,Technical Degree,Male,64,3,1,Research Scientist,3,Divorced,1274,1,No,No,13,3,2,40,1,2,2,1,0,0,0
57,No,Health and Technology,1,2,FT1111483,2,Life Sciences,Male,93,4,2,Research Scientist,3,Married,4900,0,No,No,24,4,1,40,13,2,2,12,9,2,8
49,No,Health and Technology,7,4,FT1211484,3,Life Sciences,Male,35,3,3,Healthcare Representative,2,Divorced,10466,3,No,No,14,3,2,40,29,3,3,8,7,0,7
34,No,Health and Technology,15,3,FT1011485,2,Computer Science,Male,71,3,4,Research Director,1,Divorced,17007,7,No,No,14,3,4,40,16,3,2,14,8,6,9
28,Yes,Marketing,1,3,FT1211486,1,Technical Degree,Male,92,3,1,Sales Representative,3,Married,2909,3,No,No,15,3,4,40,5,3,4,3,2,1,2
29,Yes,Marketing,13,3,FT1011487,1,Technical Degree,Female,51,3,2,Sales Executive,2,Single,5765,5,No,No,11,3,1,40,7,4,1,5,3,0,0
34,Yes,Marketing,24,4,FT1311489,1,Computer Science,Female,40,2,2,Sales Executive,2,Single,4599,0,No,Yes,23,4,3,40,16,2,4,15,9,10,10
35,No,Marketing,7,1,FT1011492,4,Life Sciences,Male,76,3,1,Sales Representative,3,Married,2404,1,No,No,13,3,1,40,1,3,3,1,0,0,0
24,Yes,Health and Technology,9,3,FT1111494,2,Computer Science,Male,89,3,1,Laboratory Technician,1,Single,3172,2,No,Yes,11,3,3,40,4,2,2,0,0,0,0
24,No,Marketing,13,2,FT1211495,4,Life Sciences,Female,78,3,1,Sales Representative,2,Married,2033,1,No,No,13,3,3,40,1,2,3,1,0,0,0
44,No,Health and Technology,2,1,FT1211496,2,Computer Science,Male,86,3,3,Manufacturing Director,3,Single,10209,5,No,Yes,18,3,2,40,16,2,2,2,2,2,2
29,No,Marketing,19,3,FT1011497,3,Life Sciences,Male,77,2,2,Sales Executive,3,Divorced,8620,1,No,No,14,3,3,40,10,3,3,10,7,0,4
